lon,lat,name,code,WIND_SPEED,SOLAR_IRRAD
-37.15,-7.75,Prata,2512200,5.279191466614346,5.950740307552199
-37.1,-7.75,Prata,2512200,5.316977455877985,5.935460015367841
-37.05,-7.75,Monteiro,2509701,5.3500793624119485,5.9227625288524095
-37.0,-7.75,Sumé,2516300,5.377253766404177,5.913344957794955
-36.95,-7.75,Sumé,2516300,5.395560793278579,5.888564935253893
-36.9,-7.75,Sumé,2516300,5.387192728507897,5.888564935253893
-36.85,-7.75,Sumé,2516300,5.3776405413775885,5.888564935253893
-36.8,-7.75,Sumé,2516300,5.367296224802232,5.888564935253893
-36.75,-7.75,Sumé,2516300,5.356560999563509,5.888564935253893
-36.7,-7.75,Congo,2504702,5.345825774324786,5.888564935253893
-36.65,-7.75,Congo,2504702,5.335481457749429,5.888564935253893
-36.6,-7.75,Caraúbas,2504074,5.3259292706191195,5.888564935253893
-36.55,-7.75,Caraúbas,2504074,5.317561205848437,5.888564935253893
-36.5,-7.75,Caraúbas,2504074,5.302173723264949,5.83385454766149
-36.45,-7.75,Caraúbas,2504074,5.302173723264949,5.813062033777432
-36.4,-7.75,Barra de São Miguel,2501708,5.302173723264949,5.785027983059463
-36.35,-7.75,Barra de São Miguel,2501708,5.302173723264949,5.751291504146011
-36.3,-7.75,Barra de São Miguel,2501708,5.302173723264949,5.713775233694843
-36.25,-7.75,Barra de São Miguel,2501708,5.30217372326495,5.674410104757748
-36.2,-7.75,Barra de São Miguel,2501708,5.302173723264949,5.635044975820653
-36.15,-7.75,Riacho de Santo Antônio,2512788,5.302173723264949,5.597528705369485
-36.1,-7.75,Alcantil,2500536,5.302173723264949,5.563792226456034
-36.05,-7.75,Alcantil,2500536,5.302173723264949,5.535758175738064
-36.0,-7.75,Alcantil,2500536,5.302173723264949,5.514965661854005
-35.95,-7.75,Santa Cecília,2513158,5.228311872127912,5.460255274261604
-35.9,-7.75,Santa Cecília,2513158,5.188144109074817,5.460255274261604
-35.85,-7.75,Santa Cecília,2513158,5.142292409810567,5.460255274261604
-35.8,-7.75,Umbuzeiro,2517001,5.0926383896121425,5.460255274261603
-38.65,-7.7,Santa Inês,2513356,4.228939438551822,5.972200007274845
-38.6,-7.7,Santa Inês,2513356,4.2282171889957,5.972200007274843
-38.55,-7.7,Santa Inês,2513356,4.227867910589036,5.972200007274845
-38.5,-7.7,Santa Inês,2513356,4.237894508042564,5.980632850699556
-38.45,-7.7,Santa Inês,2513356,4.262818697579772,5.991146173838461
-38.4,-7.7,Santana de Mangueira,2513505,4.283591175509896,5.998495363381
-38.35,-7.7,Santana de Mangueira,2513505,4.307827145825581,6.007332442599394
-38.3,-7.7,Santana de Mangueira,2513505,4.334015713044836,6.017126626291368
-38.25,-7.7,Manaíra,2509008,4.360924843004294,6.02737980139677
-38.2,-7.7,Manaíra,2509008,4.387574589221074,6.037632976502172
-38.15,-7.7,Manaíra,2509008,4.413082932239119,6.047427160194148
-38.1,-7.7,São José de Princesa,2514552,4.436527878305743,6.056264239412538
-38.05,-7.7,Princesa Isabel,2512309,4.4569178185285026,6.063613428955081
-38.0,-7.7,Princesa Isabel,2512309,4.505881261918268,6.074126752093984
-37.95,-7.7,Princesa Isabel,2512309,4.562570123826663,6.082559595518697
-37.9,-7.7,Princesa Isabel,2512309,4.603106535269292,6.0825595955186955
-37.15,-7.7,Prata,2512200,5.313471705420065,5.950322186830454
-37.1,-7.7,Prata,2512200,5.352354253392841,5.934788002551718
-37.05,-7.7,Prata,2512200,5.386156608696566,5.9218692924404
-37.0,-7.7,Sumé,2516300,5.425566617664119,5.903388537092897
-36.95,-7.7,Sumé,2516300,5.430622140628054,5.888564935253893
-36.9,-7.7,Sumé,2516300,5.421719437575058,5.888564935253892
-36.85,-7.7,Sumé,2516300,5.411258758149765,5.888564935253894
-36.8,-7.7,Sumé,2516300,5.400084087453181,5.888564935253893
-36.75,-7.7,Serra Branca,2515500,5.388853190907282,5.888564935253893
-36.7,-7.7,Congo,2504702,5.378029525968185,5.888564935253893
-36.65,-7.7,Congo,2504702,5.367922804988039,5.888564935253894
-36.6,-7.7,Coxixola,2504850,5.358704030983011,5.888564935253892
-36.55,-7.7,Caraúbas,2504074,5.350401910848682,5.888564935253893
-36.5,-7.7,Caraúbas,2504074,5.352730514336782,5.855836756706697
-36.45,-7.7,Caraúbas,2504074,5.335149214000499,5.815034159114759
-36.4,-7.7,Barra de São Miguel,2501708,5.334857550997907,5.7865116815337565
-36.35,-7.7,Barra de São Miguel,2501708,5.33425444049884,5.7522146488570085
-36.3,-7.7,Barra de São Miguel,2501708,5.33373580866428,5.7142030581691525
-36.25,-7.7,Barra de São Miguel,2501708,5.333538043477329,5.674410104757748
-36.2,-7.7,Barra de São Miguel,2501708,5.33373580866428,5.634617151346344
-36.15,-7.7,Riacho de Santo Antônio,2512788,5.33425444049884,5.59660556065849
-36.1,-7.7,Alcantil,2500536,5.334857550997907,5.562308527981739
-36.05,-7.7,Alcantil,2500536,5.335149214000499,5.533786050400737
-36.0,-7.7,Alcantil,2500536,5.312582118048137,5.492983452808798
-35.95,-7.7,Santa Cecília,2513158,5.261651924577032,5.460255274261604
-35.9,-7.7,Santa Cecília,2513158,5.219879719317417,5.460255274261604
-35.85,-7.7,Santa Cecília,2513158,5.171851751399362,5.460255274261605
-35.8,-7.7,Umbuzeiro,2517001,5.120016220242918,5.460255274261604
-35.75,-7.7,Umbuzeiro,2517001,5.066574067004774,5.460255274261604
-35.7,-7.7,Umbuzeiro,2517001,5.01345306274355,5.460255274261604
-35.65,-7.7,Umbuzeiro,2517001,4.962459732813895,5.460255274261605
-38.7,-7.65,Santa Inês,2513356,4.193090369735988,5.972200007274844
-38.65,-7.65,Santa Inês,2513356,4.191698548091452,5.972200007274844
-38.6,-7.65,Santa Inês,2513356,4.189950174217184,5.972200007274844
-38.55,-7.65,Santa Inês,2513356,4.1836296027438395,5.97630886787207
-38.5,-7.65,Conceição,2504405,4.199123718804818,5.979785399231456
-38.45,-7.65,Conceição,2504405,4.220940990598013,5.985023704245215
-38.4,-7.65,Santana de Mangueira,2513505,4.249606887175586,5.997407278059247
-38.35,-7.65,Santana de Mangueira,2513505,4.278697228085226,6.006681553435451
-38.3,-7.65,Santana de Mangueira,2513505,4.309698195838768,6.0168330002167085
-38.25,-7.65,Santana de Mangueira,2513505,4.341105491781393,6.02737980139677
-38.2,-7.65,Manaíra,2509008,4.371949161329567,6.037926602576831
-38.15,-7.65,Manaíra,2509008,4.401425774153624,6.0480780493580895
-38.1,-7.65,São José de Princesa,2514552,4.428601255968859,6.0573523247342935
-38.05,-7.65,Princesa Isabel,2512309,4.453357529659499,6.069735898548325
-38.0,-7.65,Princesa Isabel,2512309,4.50093796752382,6.074974203562085
-37.95,-7.65,Princesa Isabel,2512309,4.5527485948825355,6.0784507349214705
-37.9,-7.65,Tavares,2516607,4.602459148531363,6.082559595518696
-37.85,-7.65,Tavares,2516607,4.65372018001944,6.082559595518696
-37.8,-7.65,Tavares,2516607,4.708969794716392,6.0825595955186955
-37.75,-7.65,Tavares,2516607,4.766243937205938,6.082559595518696
-37.2,-7.65,Ouro Velho,2510600,5.3041579824676734,5.9670226609498815
-37.15,-7.65,Ouro Velho,2510600,5.347713252469359,5.949178026869017
-37.1,-7.65,Prata,2512200,5.3886852582929885,5.932875321055785
-37.05,-7.65,Prata,2512200,5.441785925271872,5.911106961521777
-37.0,-7.65,Sumé,2516300,5.460953902766932,5.901898851762775
-36.95,-7.65,Sumé,2516300,5.471350749276542,5.895787660785206
-36.9,-7.65,Sumé,2516300,5.4559256937399745,5.888564935253893
-36.85,-7.65,Sumé,2516300,5.44410582964809,5.888564935253893
-36.8,-7.65,Sumé,2516300,5.431833729742158,5.888564935253893
-36.75,-7.65,Serra Branca,2515500,5.4199695059117445,5.888564935253893
-36.7,-7.65,Coxixola,2504850,5.408990173631885,5.888564935253893
-36.65,-7.65,Coxixola,2504850,5.39911130585707,5.888564935253893
-36.6,-7.65,Coxixola,2504850,5.390297764126624,5.888564935253893
-36.55,-7.65,Caraúbas,2504074,5.3890896311413234,5.8726182946631935
-36.5,-7.65,Caraúbas,2504074,5.382618501979904,5.859125747330762
-36.45,-7.65,São Domingos do Cariri,2513943,5.378078452186166,5.838795691009241
-36.4,-7.65,São Domingos do Cariri,2513943,5.366812210139393,5.790734581081565
-36.35,-7.65,Barra de São Miguel,2501708,5.36535224020112,5.754740773877844
-36.3,-7.65,Barra de São Miguel,2501708,5.364190007231177,5.715342631870876
-36.25,-7.65,Barra de São Miguel,2501708,5.363760274518873,5.674410104757748
-36.2,-7.65,Barra de São Miguel,2501708,5.364190007231177,5.633477577644619
-36.15,-7.65,Riacho de Santo Antônio,2512788,5.36535224020112,5.594079435637652
-36.1,-7.65,Alcantil,2500536,5.366812210139393,5.558085628433932
-36.05,-7.65,Alcantil,2500536,5.368815124525707,5.510024518506255
-36.0,-7.65,Alcantil,2500536,5.346317801946008,5.489694462184733
-35.95,-7.65,Barra de Santana,2501575,5.314596498255907,5.476201914852303
-35.9,-7.65,Barra de Santana,2501575,5.253083000709463,5.460255274261604
-35.85,-7.65,Gado Bravo,2506251,5.201753773395591,5.460255274261604
-35.8,-7.65,Gado Bravo,2506251,5.146974749013756,5.460255274261603
-35.75,-7.65,Gado Bravo,2506251,5.091112861543995,5.460255274261604
-35.7,-7.65,Umbuzeiro,2517001,5.035948812875049,5.460255274261603
-35.65,-7.65,Umbuzeiro,2517001,4.983057127387352,5.460255274261604
-35.6,-7.65,Natuba,2509909,4.9340987311547115,5.460255274261604
-35.55,-7.65,Natuba,2509909,4.888546991505569,5.473241999990237
-35.5,-7.65,Natuba,2509909,4.857387658263552,5.484230145774941
-38.7,-7.6,Santa Inês,2513356,4.159352038456521,5.972200007274845
-38.65,-7.6,Santa Inês,2513356,4.157001645103264,5.972200007274844
-38.6,-7.6,Conceição,2504405,4.153706299220428,5.972200007274845
-38.55,-7.6,Santa Inês,2513356,4.145635528291191,5.974816512860939
-38.5,-7.6,Conceição,2504405,4.15945460222556,5.978137954727313
-38.45,-7.6,Conceição,2504405,4.184115883884205,5.983954033857115
-38.4,-7.6,Santana de Mangueira,2513505,4.216595652476638,5.995849093532839
-38.35,-7.6,Santana de Mangueira,2513505,4.251326550973539,6.0058341811660005
-38.3,-7.6,Santana de Mangueira,2513505,4.287185415055873,6.0164739976328425
-38.25,-7.6,Santana de Mangueira,2513505,4.322803833058622,6.02737980139677
-38.2,-7.6,Curral Velho,2505303,4.357510949289191,6.038285605160699
-38.15,-7.6,Curral Velho,2505303,4.390795608761088,6.0489254216275405
-38.1,-7.6,São José de Princesa,2514552,4.421917369003397,6.058910509260703
-38.05,-7.6,Princesa Isabel,2512309,4.44640262747996,6.070805568936424
-38.0,-7.6,Princesa Isabel,2512309,4.494624027796064,6.076621648066227
-37.95,-7.6,Tavares,2516607,4.548907619990532,6.0799430899326
-37.9,-7.6,Tavares,2516607,4.60029136401867,6.082559595518697
-37.85,-7.6,Tavares,2516607,4.6570035537080265,6.082559595518697
-37.8,-7.6,Juru,2508000,4.717108852658765,6.082559595518696
-37.75,-7.6,Juru,2508000,4.778976257783007,6.082559595518696
-37.2,-7.6,Ouro Velho,2510600,5.334462828193168,5.966391591321953
-37.15,-7.6,Ouro Velho,2510600,5.380125106467786,5.947688480757567
-37.1,-7.6,Ouro Velho,2510600,5.424309844290885,5.930136279685293
-37.05,-7.6,Amparo,2500734,5.476018040436626,5.909226650559796
-37.0,-7.6,Amparo,2500734,5.49826161007821,5.8990029055022655
-36.95,-7.6,Sumé,2516300,5.506509131928348,5.893164337266284
-36.9,-7.6,Sumé,2516300,5.488639053455535,5.888564935253893
-36.85,-7.6,Sumé,2516300,5.4748359492339915,5.888564935253893
-36.8,-7.6,Serra Branca,2515500,5.461243435348293,5.888564935253892
-36.75,-7.6,Serra Branca,2515500,5.448703048776857,5.888564935253893
-36.7,-7.6,Coxixola,2504850,5.43759340293393,5.888564935253892
-36.65,-7.6,Coxixola,2504850,5.4280423816603465,5.888564935253893
-36.6,-7.6,Coxixola,2504850,5.419905612404142,5.888564935253893
-36.55,-7.6,São João do Cariri,2514008,5.416852166054301,5.878410179891008
-36.5,-7.6,São João do Cariri,2514008,5.4107023519710165,5.865519540641351
-36.45,-7.6,São Domingos do Cariri,2513943,5.40549600628483,5.842947121515559
-36.4,-7.6,São Domingos do Cariri,2513943,5.397077457590527,5.796781953103241
-36.35,-7.6,Barra de São Miguel,2501708,5.394325697228531,5.758029457129008
-36.3,-7.6,Barra de São Miguel,2501708,5.392363014252439,5.716735934233072
-36.25,-7.6,Barra de São Miguel,2501708,5.391668199059004,5.674410104757748
-36.2,-7.6,Boqueirão,2502508,5.392363014252439,5.632084275282423
-36.15,-7.6,Boqueirão,2502508,5.394325697228531,5.590790752386489
-36.1,-7.6,Boqueirão,2502508,5.397077457590527,5.552038256412256
-36.05,-7.6,Alcantil,2500536,5.402898598174365,5.505873087999936
-36.0,-7.6,Alcantil,2500536,5.3822005873255225,5.483300668874144
-35.95,-7.6,Barra de Santana,2501575,5.346981299499199,5.470410029624487
-35.9,-7.6,Barra de Santana,2501575,5.286061059877245,5.460255274261605
-35.85,-7.6,Gado Bravo,2506251,5.230218790718969,5.460255274261604
-35.8,-7.6,Gado Bravo,2506251,5.172091629672775,5.460255274261604
-35.75,-7.6,Gado Bravo,2506251,5.113772566096084,5.460255274261603
-35.7,-7.6,Aroeiras,2501302,5.056581806200942,5.460255274261604
-35.65,-7.6,Aroeiras,2501302,5.0016418270825,5.460255274261604
-35.6,-7.6,Aroeiras,2501302,4.950268114997416,5.460255274261605
-35.55,-7.6,Natuba,2509909,4.902364401781588,5.468525167973013
-35.5,-7.6,Natuba,2509909,4.8690744766258645,5.4790231280574515
-38.65,-7.55,Conceição,2504405,4.118965905914043,5.974936560893193
-38.6,-7.55,Conceição,2504405,4.115445286955203,5.973942633401876
-38.55,-7.55,Conceição,2504405,4.109765824433681,5.97308259698989
-38.5,-7.55,Conceição,2504405,4.118794263800797,5.975627769570588
-38.45,-7.55,Conceição,2504405,4.14899075802157,5.982491570063069
-38.4,-7.55,Ibiara,2506608,4.186027247156172,5.992500214283758
-38.35,-7.55,Santana de Mangueira,2513505,4.225513039356748,6.002723987327974
-38.3,-7.55,Santana de Mangueira,2513505,4.267937110870238,6.016248706127089
-38.25,-7.55,Diamante,2505600,4.306770911643473,6.027379801396769
-38.2,-7.55,Curral Velho,2505303,4.34439295910374,6.038510896666451
-38.15,-7.55,Curral Velho,2505303,4.372865691170867,6.0583502127645295
-38.1,-7.55,Curral Velho,2505303,4.409996581218358,6.066280498186229
-38.05,-7.55,Princesa Isabel,2512309,4.439826678138005,6.072268032730471
-38.0,-7.55,Princesa Isabel,2512309,4.486837786048158,6.079131833222954
-37.95,-7.55,Tavares,2516607,4.544315097272681,6.08167700580365
-37.9,-7.55,Tavares,2516607,4.598014680071249,6.084838079068111
-37.85,-7.55,Juru,2508000,4.656688773033187,6.086137639199309
-37.8,-7.55,Juru,2508000,4.724916280504815,6.082559595518696
-37.75,-7.55,Juru,2508000,4.790130235591075,6.082559595518696
-37.7,-7.55,Água Branca,2500106,4.856187197962892,6.082559595518696
-37.65,-7.55,Água Branca,2500106,4.928164338454281,6.086137639199309
